ID,REgion,NeedsUpdating,City,state_name,CityState,county_name,Latitude,Longitude,population,NLCD Code,ActualDescription,Terrain,Climate,CostOfLiving,MInMilesMountains,min Drive Time Mountains,MilesTo_Atlantic,MilesTo_Gulf,Min Miles to Beach,Min Drive to Beach,MinLake,Drivelake,ClosestInternationalIATA,ClosestInternationalMiles,ClosestInternationalHours,ClosestNationalIATA,ClosestNationalMiles,ClosestNationalHours,ClosestRegionalIATA,ClosestRegionalHours,ClosestRegionalMiles
328,South Atlantic,,Sylvester,Georgia,Sylvester-Georgia,Worth County,31.5307349,-83.8354542,5413,95,Emergent Herbaceous Wetlands,Swamps,Temperate,92,214,256.8,178.2,149.3,149.3,179.16,79.7,95.6,TLH,84.09358875,1.68,CSG,93.88840349,1.88,VLD,1.23,61.35352501
329,South Atlantic,,Cochran,Georgia,Cochran-Georgia,Bleckley County,32.3868278,-83.3546098,4836,41,Deciduous Forest,Swamps,Temperate,92,162.9,195.5,149,210,149,178.8,54.59,65.5,ATL,106.3518255,2.13,CSG,92.79985044,1.86,MCN,0.54,27.22522211
330,South Atlantic,,Ellenton,Georgia,Ellenton-Georgia,Colquitt County,31.1760205,-83.587389,219,42,Evergreen Forest,Swamps,Temperate,92,241.9,290.3,170.7,148.4,148.4,178.08,82.22,98.7,TLH,70.36606356,1.41,CSG,121.9309573,2.44,VLD,0.66,32.83388967
331,South Atlantic,,Waynesboro,Georgia,Waynesboro-Georgia,Burke County,33.0898731,-82.0156736,5555,24,"Developed, High Intensity",Plains,Temperate,92,143,171.6,101.9,299.9,101.9,122.28,40.85,49.0,SAV,81.62423241,1.63,CAE,78.13713589,1.56,AGS,0.39,19.57481059
332,South Atlantic,,Hiawassee,Georgia,Hiawassee-Georgia,Towns County,34.9492586,-83.7573948,1046,24,"Developed, High Intensity",Mountains,Temperate,92,19.8,23.8,264.3,350.3,264.3,317.16,3.76,4.5,GSP,87.23843443,1.74,TYS,61.01261337,1.22,AVL,1.53,76.43862366
333,South Atlantic,,Riverdale,Georgia,Riverdale-Georgia,Clayton County,33.5726113,-84.4132594,14586,90,Woody Wetlands,Plains,Temperate,92,70.5,84.6,234.1,248.1,234.1,280.92,42.07,50.5,ATL,4.69977135,0.09,CSG,79.0759334,1.58,MCN,1.5,75.16651907
334,South Atlantic,,Forsyth,Georgia,Forsyth-Georgia,Monroe County,33.0342974,-83.938242,4895,23,"Developed, Medium Intensity",Plains,Temperate,92,116.5,139.8,193.9,225.6,193.9,232.68,42.05,50.5,ATL,50.26571284,1.01,CSG,68.26250437,1.37,MCN,0.58,28.95338615
335,South Atlantic,,Morven,Georgia,Morven-Georgia,Brooks County,30.9415814,-83.4993276,506,95,Emergent Herbaceous Wetlands,Swamps,Temperate,92,258.9,310.7,172.1,146.7,146.7,176.04,82.51,99.0,TLH,63.05513821,1.26,BQK,122.2462269,2.44,VLD,0.34,17.18158363
336,South Atlantic,,Damascus,Georgia,Damascus-Georgia,Early County,31.2990682,-84.7188077,203,95,Emergent Herbaceous Wetlands,Swamps,Temperate,92,219.7,263.6,232.5,100.5,100.5,120.6,41.72,50.1,TLH,66.07903954,1.32,CSG,85.08928549,1.7,DHN,0.86,43.16845849
337,South Atlantic,,Lakeland,Georgia,Lakeland-Georgia,Lanier County,31.0410373,-83.0751471,3032,41,Deciduous Forest,Swamps,Temperate,92,256.9,308.3,146.6,172.6,146.6,175.92,108.49,130.2,TLH,87.86353855,1.76,BQK,96.30364847,1.93,VLD,0.43,21.48964196
338,South Atlantic,,Norman Park,Georgia,Norman Park-Georgia,Colquitt County,31.2690741,-83.6871168,1001,90,Woody Wetlands,Swamps,Temperate,92,233.9,280.7,174.2,146.3,146.3,175.56,79.71,95.7,TLH,71.99075567,1.44,CSG,113.2170477,2.26,VLD,0.83,41.48276595
339,South Atlantic,,Alapaha,Georgia,Alapaha-Georgia,Berrien County,31.3851954,-83.2229323,493,82,Cultivated Crops,Swamps,Temperate,92,232.4,278.9,145.6,174.2,145.6,174.72,107.77,129.3,TLH,95.57412241,1.91,BQK,104.0377578,2.08,VLD,0.84,41.76351104
340,South Atlantic,,Palmetto,Georgia,Palmetto-Georgia,Fulton County,33.5178907,-84.6696548,5213,21,"Developed, Open Space",Plains,Temperate,92,68.5,82.2,245.8,240,240,288,42.54,51.0,ATL,16.68631499,0.33,CSG,70.93694532,1.42,MCN,1.64,82.08751573
341,South Atlantic,,Leesburg,Georgia,Leesburg-Georgia,Lee County,31.7321156,-84.1707423,3574,43,Mixed Forest,Swamps,Temperate,92,195.2,234.2,195.7,144.3,144.3,173.16,56.25,67.5,TLH,92.89021553,1.86,CSG,70.39897287,1.41,MCN,1.46,73.03871443
342,South Atlantic,,Abbeville,Georgia,Abbeville-Georgia,Wilcox County,31.9921223,-83.3068243,2845,23,"Developed, Medium Intensity",Swamps,Temperate,92,190.3,228.4,144,193.5,144,172.8,81.51,97.8,SAV,123.5953064,2.47,CSG,102.0073175,2.04,MCN,1.05,52.37152162
343,South Atlantic,,Ocilla,Georgia,Ocilla-Georgia,Irwin County,31.5943567,-83.2504328,2917,24,"Developed, High Intensity",Swamps,Temperate,92,217.9,261.5,143.6,180,143.6,172.32,108.87,130.6,TLH,105.323013,2.11,BQK,107.7013727,2.15,VLD,1.12,56.11538761
344,South Atlantic,,Bowdon,Georgia,Bowdon-Georgia,Carroll County,33.5378885,-85.2532818,2238,81,Pasture/Hay,Plains,Temperate,92,66,79.2,277.3,234.2,234.2,281.04,42.9,51.5,ATL,48.48955868,0.97,CSG,72.89504842,1.46,MGM,2.16,108.0950128
345,South Atlantic,,Berlin,Georgia,Berlin-Georgia,Colquitt County,31.0682441,-83.623778,528,82,Cultivated Crops,Swamps,Temperate,92,248.3,298.0,175.3,143.2,143.2,171.84,77.58,93.1,TLH,63.37081421,1.27,CSG,126.3901329,2.53,VLD,0.57,28.51404137
346,South Atlantic,,Whitesburg,Georgia,Whitesburg-Georgia,Carroll County,33.4940017,-84.9138283,630,81,Pasture/Hay,Plains,Temperate,92,67.6,81.1,258,234.8,234.8,281.76,42.54,51.0,ATL,30.18446107,0.6,CSG,67.5662491,1.35,MCN,1.84,91.77810725
347,South Atlantic,,Sharpsburg,Georgia,Sharpsburg-Georgia,Coweta County,33.3392842,-84.6485417,326,43,Mixed Forest,Plains,Temperate,92,80.7,96.8,239.8,228.5,228.5,274.2,42.25,50.7,ATL,24.62796267,0.49,CSG,59.30097138,1.19,MCN,1.46,73.12668247
348,South Atlantic,,Fitzgerald,Georgia,Fitzgerald-Georgia,Ben Hill County,31.7149082,-83.2526545,8813,22,"Developed, Low Intensity",Swamps,Temperate,92,209.6,251.5,142.3,184.5,142.3,170.76,100.55,120.7,TLH,111.8859967,2.24,BQK,109.8564344,2.2,VLD,1.29,64.43888628
349,South Atlantic,,Turin,Georgia,Turin-Georgia,Coweta County,33.3265068,-84.6357634,590,24,"Developed, High Intensity",Plains,Temperate,92,81.7,98.0,238.8,227.9,227.9,273.48,42.2,50.6,ATL,25.00421756,0.5,CSG,58.67311781,1.17,MCN,1.44,72.00498482
350,South Atlantic,,Montrose,Georgia,Montrose-Georgia,Laurens County,32.5596055,-83.1532091,209,82,Cultivated Crops,Plains,Temperate,92,152.1,182.5,140.2,226.7,140.2,168.24,42.41,50.9,ATL,104.6476333,2.09,CSG,104.0526708,2.08,MCN,0.61,30.29400072
351,South Atlantic,,Wrightsville,Georgia,Wrightsville-Georgia,Johnson County,32.7293279,-82.7198591,3543,21,"Developed, Open Space",Plains,Temperate,92,146.3,175.6,120.5,252.9,120.5,144.6,42.45,50.9,SAV,97.78916091,1.96,HHH,122.9307518,2.46,MCN,1.08,54.08856655
352,South Atlantic,,Morgan,Georgia,Morgan-Georgia,Calhoun County,31.5376731,-84.5993601,1826,90,Woody Wetlands,Swamps,Temperate,92,203.9,244.7,222.5,117.8,117.8,141.36,42.12,50.5,TLH,80.21389515,1.6,CSG,70.48238294,1.41,DHN,1.05,52.31070402
353,South Atlantic,,Tallapoosa,Georgia,Tallapoosa-Georgia,Haralson County,33.7445499,-85.2880077,3164,21,"Developed, Open Space",Plains,Temperate,92,52.8,63.4,284.6,248.1,248.1,297.72,43.09,51.7,ATL,50.42414792,1.01,CSG,87.23317889,1.74,MGM,2.37,118.5645142
354,South Atlantic,,Quitman,Georgia,Quitman-Georgia,Brooks County,30.7849191,-83.5598811,4061,90,Woody Wetlands,Swamps,Temperate,92,268.1,321.7,180.2,139.8,139.8,167.76,77.56,93.1,TLH,54.1330975,1.08,BQK,128.2008937,2.56,VLD,0.34,16.81182173
355,South Atlantic,,Chester,Georgia,Chester-Georgia,Dodge County,32.3937787,-83.1529299,1479,41,Deciduous Forest,Swamps,Temperate,92,163.5,196.2,137.5,218.7,137.5,165,53.82,64.6,ATL,113.1636414,2.26,CSG,104.4655973,2.09,MCN,0.71,35.52821907
356,South Atlantic,,Du Pont,Georgia,Du Pont-Georgia,Clinch County,30.9885419,-82.8715305,134,22,"Developed, Low Intensity",Swamps,Temperate,92,261.9,314.3,137.8,182.9,137.8,165.36,119.71,143.7,JAX,78.15446595,1.56,BQK,85.17619203,1.7,VLD,0.56,27.92435908
357,South Atlantic,,Moultrie,Georgia,Moultrie-Georgia,Colquitt County,31.179908,-83.7890631,14756,41,Deciduous Forest,Swamps,Temperate,92,238,285.6,181.8,138,138,165.6,71.51,85.8,TLH,63.55678463,1.27,CSG,114.3669168,2.29,VLD,0.82,40.92930198
358,South Atlantic,,Rhine,Georgia,Rhine-Georgia,Dodge County,31.9896229,-83.2001537,287,71,Grassland/Herbaceous,Swamps,Temperate,92,190.9,229.1,137.7,198.2,137.7,165.24,81.58,97.9,SAV,117.3837346,2.35,CSG,107.9160179,2.16,MCN,1.1,55.20174031
359,South Atlantic,,Albany,Georgia,Albany-Georgia,Dougherty County,31.5785074,-84.155741,66705,41,Deciduous Forest,Swamps,Temperate,77,205.7,246.8,196.2,137.3,137.3,164.76,61.28,73.5,TLH,82.4761424,1.65,CSG,79.3850106,1.59,VLD,1.51,75.66380166
360,South Atlantic,,Doerun,Georgia,Doerun-Georgia,Colquitt County,31.3196267,-83.9171221,729,81,Pasture/Hay,Swamps,Temperate,92,226.6,271.9,186.2,136.8,136.8,164.16,70.16,84.2,TLH,68.76090975,1.38,CSG,102.1127079,2.04,VLD,1.06,53.05141191
361,South Atlantic,,Eastman,Georgia,Eastman-Georgia,Dodge County,32.1976729,-83.1776514,5513,90,Woody Wetlands,Swamps,Temperate,92,176.8,212.2,137,208.5,137,164.4,67.25,80.7,SAV,115.648228,2.31,CSG,105.1234568,2.1,MCN,0.88,43.88695379
362,South Atlantic,,Morrow,Georgia,Morrow-Georgia,Clayton County,33.5831662,-84.3393683,6262,23,"Developed, Medium Intensity",Plains,Temperate,92,72,86.4,230.6,250.3,230.6,276.72,43.26,51.9,ATL,6.090146154,0.12,CSG,81.47812846,1.63,MCN,1.47,73.34386993
363,South Atlantic,,Jackson,Georgia,Jackson-Georgia,Butts County,33.2945651,-83.9660209,5867,90,Woody Wetlands,Plains,Temperate,92,100.6,120.7,202.5,240.7,202.5,243,43.4,52.1,ATL,35.42903434,0.71,CSG,77.94787227,1.56,MCN,0.91,45.45494737
364,South Atlantic,,Willacoochee,Georgia,Willacoochee-Georgia,Atkinson County,31.3407551,-83.0459826,1258,71,Grassland/Herbaceous,Swamps,Temperate,92,236.5,283.8,136.7,182.1,136.7,164.04,116.13,139.4,JAX,99.51343337,1.99,BQK,93.42044445,1.87,VLD,0.82,40.91694101
365,South Atlantic,,Geneva,Georgia,Geneva-Georgia,Talbot County,32.579862,-84.5507559,72,43,Mixed Forest,Plains,Temperate,92,133.1,159.7,220,181.5,181.5,217.8,43.47,52.2,ATL,73.66746451,1.47,CSG,23.02608286,0.46,MCN,1.06,53.03102815
366,South Atlantic,,Warner Robins,Georgia,Warner Robins-Georgia,Houston County,32.6209775,-83.5999048,86199,22,"Developed, Low Intensity",Plains,Temperate,83,146.5,175.8,166.4,212.8,166.4,199.68,43.58,52.3,ATL,84.92284286,1.7,CSG,78.29907101,1.57,MCN,0.11,5.728079515
367,South Atlantic,,Bronwood,Georgia,Bronwood-Georgia,Terrell County,31.8310001,-84.364358,311,95,Emergent Herbaceous Wetlands,Swamps,Temperate,92,186,223.2,206.4,142.3,142.3,170.76,43.39,52.1,TLH,99.11591696,1.98,CSG,58.06063102,1.16,MCN,1.45,72.73715253
368,South Atlantic,,Fargo,Georgia,Fargo-Georgia,Clinch County,30.6818841,-82.5665192,263,22,"Developed, Low Intensity",Swamps,Temperate,92,285.8,343.0,135.8,195.7,135.8,162.96,136.45,163.7,JAX,53.84873419,1.08,BQK,76.39243718,1.53,VLD,0.85,42.74509369
369,South Atlantic,,Funston,Georgia,Funston-Georgia,Colquitt County,31.1999071,-83.8735088,421,23,"Developed, Medium Intensity",Swamps,Temperate,92,235.2,282.2,186.1,134.4,134.4,161.28,67.77,81.3,TLH,62.3053664,1.25,CSG,110.3693416,2.21,VLD,0.91,45.62253574
370,South Atlantic,,Pavo,Georgia,Pavo-Georgia,Brooks County,30.959912,-83.7379458,603,23,"Developed, Medium Intensity",Swamps,Temperate,92,253.4,304.1,184.5,134,134,160.8,68.98,82.8,TLH,53.28641531,1.07,CSG,128.6215478,2.57,VLD,0.6,29.97651328
371,South Atlantic,,Vidette,Georgia,Vidette-Georgia,Burke County,33.0376503,-82.2473452,103,82,Cultivated Crops,Plains,Temperate,92,138.4,166.1,108.9,287.5,108.9,130.68,43.15,51.8,SAV,87.50155116,1.75,CAE,90.00122074,1.8,AGS,0.56,28.186347
372,South Atlantic,,Dexter,Georgia,Dexter-Georgia,Laurens County,32.4323909,-83.0612597,675,43,Mixed Forest,Swamps,Temperate,92,161.6,193.9,132.8,224.4,132.8,159.36,51.9,62.3,SAV,110.6219601,2.21,CSG,109.5963323,2.19,MCN,0.77,38.6761867
373,South Atlantic,,Arlington,Georgia,Arlington-Georgia,Calhoun County,31.4398976,-84.7249188,1137,43,Mixed Forest,Swamps,Temperate,92,210,252.0,230.9,107.9,107.9,129.48,43.36,52.0,TLH,75.43161143,1.51,CSG,75.42387868,1.51,DHN,0.87,43.52694642
374,South Atlantic,,Blakely,Georgia,Blakely-Georgia,Early County,31.3776754,-84.934092,5142,95,Emergent Herbaceous Wetlands,Swamps,Temperate,92,213.7,256.4,243.8,97.4,97.4,116.88,43.17,51.8,TLH,76.1159618,1.52,CSG,78.67403595,1.57,DHN,0.61,30.66858565
375,South Atlantic,,Barwick,Georgia,Barwick-Georgia,Thomas County,30.8901919,-83.7407217,361,21,"Developed, Open Space",Swamps,Temperate,92,258,309.6,186.6,132,132,158.4,67.79,81.3,TLH,49.7653804,1,CSG,132.602615,2.65,VLD,0.57,28.51812856
376,South Atlantic,,Summerville,Georgia,Summerville-Georgia,Chattooga County,34.480642,-85.3477343,4421,41,Deciduous Forest,Mountains,Temperate,92,19.8,23.8,311.7,298.3,298.3,357.96,44.09,52.9,ATL,78.68354282,1.57,CHA,39.18537886,0.78,MCN,3.15,157.5308517
377,South Atlantic,,Ambrose,Georgia,Ambrose-Georgia,Coffee County,31.5938031,-83.0143147,343,24,"Developed, High Intensity",Swamps,Temperate,92,219.4,263.3,130,191.9,130,156,109.63,131.6,JAX,109.2659409,2.19,BQK,94.1456777,1.88,VLD,1.16,58.1610285
378,South Atlantic,,Cadwell,Georgia,Cadwell-Georgia,Laurens County,32.339615,-83.0420916,421,41,Deciduous Forest,Swamps,Temperate,92,168.1,201.7,130.5,220.9,130.5,156.6,58.4,70.1,SAV,108.5274854,2.17,CSG,111.2887048,2.23,MCN,0.86,42.97110796
379,South Atlantic,,Lyerly,Georgia,Lyerly-Georgia,Chattooga County,34.4039775,-85.4032911,463,95,Emergent Herbaceous Wetlands,Mountains,Temperate,92,23.4,28.1,311.6,292.8,292.8,351.36,44.31,53.2,ATL,77.16807982,1.54,CHA,45.0688309,0.9,MCN,3.11,155.4987256
380,South Atlantic,,Chauncey,Georgia,Chauncey-Georgia,Dodge County,32.1046197,-83.0645928,286,22,"Developed, Low Intensity",Swamps,Temperate,92,184,220.8,129.9,209.4,129.9,155.88,74.24,89.1,SAV,109.0013541,2.18,BQK,110.652508,2.21,MCN,1.06,53.05104542
381,South Atlantic,,Homerville,Georgia,Homerville-Georgia,Clinch County,31.0365983,-82.7470849,2357,42,Evergreen Forest,Swamps,Temperate,92,259.8,311.8,129.7,191,129.7,155.64,127.52,153.0,JAX,73.21032584,1.46,BQK,77.26515556,1.55,VLD,0.72,35.96972668
382,South Atlantic,,Milan,Georgia,Milan-Georgia,Telfair County,32.0173996,-83.0626489,608,21,"Developed, Open Space",Swamps,Temperate,92,190,228.0,129.7,205.8,129.7,155.64,80.23,96.3,SAV,109.1937042,2.18,BQK,107.5304792,2.15,MCN,1.16,57.87362904
383,South Atlantic,,Mount Zion,Georgia,Mount Zion-Georgia,Carroll County,33.6342754,-85.1871703,2054,22,"Developed, Low Intensity",Plains,Temperate,92,58.7,70.4,276.3,241.4,241.4,289.68,44.37,53.2,ATL,44.14160727,0.88,CSG,78.56906091,1.57,MCN,2.2,110.2006065
384,South Atlantic,,Coolidge,Georgia,Coolidge-Georgia,Thomas County,31.0112991,-83.8662821,544,24,"Developed, High Intensity",Swamps,Temperate,92,247.9,297.5,190.1,128.6,128.6,154.32,62.72,75.3,TLH,51.29477024,1.03,CSG,121.5853773,2.43,VLD,0.77,38.36550865
385,South Atlantic,,Carrollton,Georgia,Carrollton-Georgia,Carroll County,33.5801103,-85.0766113,28306,21,"Developed, Open Space",Plains,Temperate,92,61.6,73.9,269,238.7,238.7,286.44,43.89,52.7,ATL,38.02060076,0.76,CSG,73.93188808,1.48,MCN,2.06,102.8535123
386,South Atlantic,,Baconton,Georgia,Baconton-Georgia,Mitchell County,31.379623,-84.161017,845,23,"Developed, Medium Intensity",Swamps,Temperate,92,219,262.8,199.2,127.8,127.8,153.36,62.29,74.7,TLH,68.84647818,1.38,CSG,90.81775677,1.82,VLD,1.33,66.63768649
387,South Atlantic,,Rentz,Georgia,Rentz-Georgia,Laurens County,32.383504,-82.9912565,316,41,Deciduous Forest,Swamps,Temperate,92,165.6,198.7,128.1,225.1,128.1,153.72,56.08,67.3,SAV,106.0228292,2.12,CSG,113.9240878,2.28,MCN,0.88,43.87858685
388,South Atlantic,,Boston,Georgia,Boston-Georgia,Thomas County,30.7918613,-83.7898868,1235,43,Mixed Forest,Swamps,Temperate,92,263.7,316.4,192.1,126.9,126.9,152.28,63.98,76.8,TLH,43.09453681,0.86,CSG,136.9757849,2.74,VLD,0.61,30.46953581
389,South Atlantic,,Pearson,Georgia,Pearson-Georgia,Atkinson County,31.297703,-82.8523668,1898,21,"Developed, Open Space",Swamps,Temperate,92,241,289.2,127.1,191.3,127.1,152.52,125.85,151.0,JAX,88.59949081,1.77,BQK,81.88114339,1.64,VLD,0.87,43.56709367
390,South Atlantic,,Ray City,Georgia,Ray City-Georgia,Berrien County,31.0746445,-83.1993186,1045,24,"Developed, High Intensity",Swamps,Temperate,92,253.9,304.7,152.1,166.5,152.1,182.52,101.84,122.2,TLH,82.87150196,1.66,BQK,103.2322565,2.06,VLD,0.41,20.69934017
391,South Atlantic,,Dudley,Georgia,Dudley-Georgia,Laurens County,32.5423872,-83.0704273,596,21,"Developed, Open Space",Plains,Temperate,92,154,184.8,135.2,229.3,135.2,162.24,44.34,53.2,ATL,108.8892253,2.18,CSG,108.8567384,2.18,MCN,0.7,35.24956345
392,South Atlantic,,Trion,Georgia,Trion-Georgia,Chattooga County,34.5439735,-85.3105112,1972,90,Woody Wetlands,Mountains,Temperate,92,18.4,22.1,312.3,302.9,302.9,363.48,44.94,53.9,ATL,80.58895658,1.61,CHA,34.48374604,0.69,MCN,3.19,159.6720379
393,South Atlantic,,Senoia,Georgia,Senoia-Georgia,Coweta County,33.3023411,-84.5538165,6101,41,Deciduous Forest,Plains,Temperate,92,84.6,101.5,233.8,227.8,227.8,273.36,44.85,53.8,ATL,24.60138002,0.49,CSG,58.72144501,1.17,MCN,1.34,67.24433137
394,South Atlantic,,Jacksonville,Georgia,Jacksonville-Georgia,Telfair County,31.8126838,-82.9790358,104,24,"Developed, High Intensity",Swamps,Temperate,92,204.7,245.6,125.5,201.6,125.5,150.6,94.92,113.9,SAV,106.3971786,2.13,BQK,96.94467145,1.94,MCN,1.45,72.32439662
395,South Atlantic,,Concord,Georgia,Concord-Georgia,Pike County,33.0912359,-84.4374232,415,43,Mixed Forest,Plains,Temperate,92,100.6,120.7,222.4,216.5,216.5,259.8,44.62,53.5,ATL,37.957864,0.76,CSG,49.25312539,0.99,MCN,1.07,53.37825561
396,South Atlantic,,Argyle,Georgia,Argyle-Georgia,Clinch County,31.0741004,-82.6484726,193,81,Pasture/Hay,Swamps,Temperate,92,258.3,310.0,123.4,197.3,123.4,148.08,133.72,160.5,JAX,69.69508698,1.39,BQK,71.03529421,1.42,VLD,0.85,42.33429391
397,South Atlantic,,Tyrone,Georgia,Tyrone-Georgia,Fayette County,33.4712253,-84.5971524,8038,23,"Developed, Medium Intensity",Plains,Temperate,92,72.8,87.4,240.6,238.1,238.1,285.72,46.1,55.3,ATL,15.51986896,0.31,CSG,68.8844546,1.38,MCN,1.54,76.84200265
398,South Atlantic,,Centerville,Georgia,Centerville-Georgia,Houston County,32.630145,-83.6896285,9021,23,"Developed, Medium Intensity",Plains,Temperate,92,146.1,175.3,171.6,210.1,171.6,205.92,45.85,55.0,ATL,81.59207122,1.63,CSG,73.1602963,1.46,MCN,0.1,4.921466074
399,South Atlantic,,Dalton,Georgia,Dalton-Georgia,Whitfield County,34.7698021,-84.9702228,34970,23,"Developed, Medium Intensity",Mountains,Temperate,87,20.8,25.0,305.6,320.8,305.6,366.72,46.62,55.9,ATL,84.13224953,1.68,CHA,22.6131886,0.45,AVL,2.9,144.7816021
400,South Atlantic,,Jonesboro,Georgia,Jonesboro-Georgia,Clayton County,33.5215013,-84.3538128,6084,90,Woody Wetlands,Plains,Temperate,92,75.3,90.4,229.4,246,229.4,275.28,46.69,56.0,ATL,9.05256399,0.18,CSG,77.27970118,1.55,MCN,1.41,70.29813739
401,South Atlantic,,Broxton,Georgia,Broxton-Georgia,Coffee County,31.6251911,-82.8868113,1076,42,Evergreen Forest,Swamps,Temperate,92,218.3,262.0,122.2,199.5,122.2,146.64,108.6,130.3,SAV,104.7615715,2.1,BQK,87.46819603,1.75,VLD,1.25,62.61701268
402,South Atlantic,,Douglas,Georgia,Douglas-Georgia,Coffee County,31.5088073,-82.8498654,11828,90,Woody Wetlands,Swamps,Temperate,92,226.6,271.9,122.1,197.6,122.1,146.52,116.9,140.3,JAX,98.24153681,1.96,BQK,83.40596997,1.67,VLD,1.12,56.17214308
403,South Atlantic,,Byron,Georgia,Byron-Georgia,Peach County,32.6537561,-83.7596295,6305,41,Deciduous Forest,Plains,Temperate,92,144.4,173.3,176,209,176,211.2,47.08,56.5,ATL,78.14084776,1.56,CSG,69.30515424,1.39,MCN,0.14,6.962679177
404,South Atlantic,,Sasser,Georgia,Sasser-Georgia,Terrell County,31.7198916,-84.3471355,270,71,Grassland/Herbaceous,Swamps,Temperate,92,193.7,232.4,206.1,136.9,136.9,164.28,46.88,56.3,TLH,91.43577297,1.83,CSG,65.01648138,1.3,DHN,1.41,70.53437953
405,South Atlantic,,Jenkinsburg,Georgia,Jenkinsburg-Georgia,Butts County,33.3245628,-84.0357465,419,81,Pasture/Hay,Plains,Temperate,92,96.6,115.9,207,240.7,207,248.4,47.52,57.0,ATL,31.08369615,0.62,CSG,76.56368259,1.53,MCN,0.98,49.06456316
406,South Atlantic,,Camilla,Georgia,Camilla-Georgia,Mitchell County,31.2312933,-84.2104611,5029,82,Cultivated Crops,Swamps,Temperate,92,228.4,274.1,204.6,119.1,119.1,142.92,52.93,63.5,TLH,58.27074935,1.17,CSG,98.53765712,1.97,VLD,1.27,63.39962759
407,South Atlantic,,Meigs,Georgia,Meigs-Georgia,Thomas County,31.0724085,-84.0890659,944,43,Mixed Forest,Swamps,Temperate,92,240.7,288.8,201,119,119,142.8,52.34,62.8,TLH,49.20894297,0.98,CSG,111.5496596,2.23,VLD,1.04,52.15048015
408,South Atlantic,,Peachtree City,Georgia,Peachtree City-Georgia,Fayette County,33.3967829,-84.5957629,40758,42,Evergreen Forest,Plains,Temperate,92,77.7,93.2,238.5,233.2,233.2,279.84,47.19,56.6,ATL,19.64771526,0.39,CSG,64.00275594,1.28,MCN,1.47,73.29094371
409,South Atlantic,,Dublin,Georgia,Dublin-Georgia,Laurens County,32.5404447,-82.903754,16233,24,"Developed, High Intensity",Plains,Temperate,92,156.1,187.3,125.9,236.2,125.9,151.08,47.44,56.9,SAV,103.353566,2.07,CSG,118.5637792,2.37,MCN,0.89,44.64214682
410,South Atlantic,,East Dublin,Georgia,East Dublin-Georgia,Laurens County,32.5482221,-82.8718084,2507,41,Deciduous Forest,Plains,Temperate,92,156,187.2,124.3,237.9,124.3,149.16,47.73,57.3,SAV,101.7106003,2.03,CSG,120.4279039,2.41,MCN,0.93,46.3302838
411,South Atlantic,,Ochlocknee,Georgia,Ochlocknee-Georgia,Thomas County,30.9737997,-84.0529518,681,41,Deciduous Forest,Swamps,Temperate,92,247.8,297.4,201.4,117.5,117.5,141,51.44,61.7,TLH,43.62429548,0.87,CSG,118.6093857,2.37,VLD,0.96,47.89349574
412,South Atlantic,,Pelham,Georgia,Pelham-Georgia,Mitchell County,31.1276849,-84.1518466,3385,43,Mixed Forest,Swamps,Temperate,92,236.1,283.3,203.3,117.8,117.8,141.36,51.16,61.4,TLH,51.87421307,1.04,CSG,106.4906296,2.13,VLD,1.14,57.07782155
413,South Atlantic,,Thomasville,Georgia,Thomasville-Georgia,Thomas County,30.8365815,-83.9787808,18604,24,"Developed, High Intensity",Swamps,Temperate,92,258,309.6,201,117.5,117.5,141,53.24,63.9,TLH,37.5836701,0.75,CSG,129.0591155,2.58,VLD,0.84,41.83222165
414,South Atlantic,,Louisville,Georgia,Louisville-Georgia,Jefferson County,33.0015407,-82.4112377,2223,24,"Developed, High Intensity",Plains,Temperate,92,135.9,163.1,114.7,278.9,114.7,137.64,47.16,56.6,SAV,92.75344985,1.86,CAE,98.6715591,1.97,AGS,0.73,36.26528688
415,South Atlantic,,Newton,Georgia,Newton-Georgia,Baker County,31.3129575,-84.3357424,560,21,"Developed, Open Space",Swamps,Temperate,92,221.5,265.8,210.3,117,117,140.4,52.17,62.6,TLH,63.32502059,1.27,CSG,90.35598996,1.81,DHN,1.32,65.75140462
416,South Atlantic,,Scotland,Georgia,Scotland-Georgia,Telfair County,32.0487877,-82.8170863,174,22,"Developed, Low Intensity",Swamps,Temperate,92,190.3,228.4,115.3,218.6,115.3,138.36,81.11,97.3,SAV,94.69164598,1.89,BQK,96.37900158,1.93,MCN,1.32,65.86082481
417,South Atlantic,,Stockbridge,Georgia,Stockbridge-Georgia,Henry County,33.5442781,-84.2338093,35893,41,Deciduous Forest,Plains,Temperate,92,77.6,93.1,224,250,224,268.8,48.69,58.4,ATL,12.60028617,0.25,CSG,81.92907579,1.64,MCN,1.36,67.8679353
